ts,game_id,game_name,igdb_id,viewers,channels
2026-09-19T00:48:07Z,509658,Just Chatting,,268604,4951
2026-09-19T00:48:07Z,32982,Grand Theft Auto V,1020,187585,3175
2026-09-19T00:48:07Z,18122,World of Warcraft,123,153557,1960
2026-09-19T00:48:07Z,123184772,EA Sports FC 27,408819,93337,2206
2026-09-19T00:48:07Z,401587136,Arena Breakout: Infinite,298915,76591,378
2026-09-19T00:48:07Z,743893402,WARDOGS,388285,59818,2285
2026-09-19T00:48:07Z,33214,Fortnite,1905,53298,5249
2026-09-19T00:48:07Z,21779,League of Legends,115,55620,2158
2026-09-19T00:48:07Z,27471,Minecraft,135400,47765,2776
2026-09-19T00:48:07Z,1264310518,Marvel Rivals,294041,38051,2324
2026-09-19T00:48:07Z,516575,VALORANT,126459,34466,2778
2026-09-19T00:48:07Z,515025,Overwatch,125174,35143,1775
2026-09-19T00:48:07Z,509672,IRL,,35420,552
2026-09-19T00:48:07Z,1267582829,Aniimo,348202,32836,1811
2026-09-19T00:48:07Z,498566,Slots,,28992,105
2026-09-19T00:48:07Z,29452,Virtual Casino,45517,29964,26
2026-09-19T00:48:07Z,32399,Counter-Strike,,28252,1376
2026-09-19T00:48:07Z,26936,Music,,28638,659
2026-09-19T00:48:07Z,29595,Dota 2,,25707,692
2026-09-19T00:48:07Z,491487,Dead by Daylight,18866,22919,2161
2026-09-19T00:48:07Z,508455,Valheim,104967,21775,964
2026-09-19T00:48:07Z,539102438,Watch Your Plastic Duck,218659,21181,2
2026-09-19T00:48:07Z,512710,Call of Duty: Warzone,131800,16405,2092
2026-09-19T00:48:07Z,511224,Apex Legends,114795,15097,1753
2026-09-19T00:48:07Z,499973,Always On,,15187,444
2026-09-19T00:48:07Z,30921,Rocket League,11198,14787,1016
2026-09-19T00:48:07Z,513143,Teamfight Tactics,120176,15652,146
2026-09-19T00:48:07Z,602040818,NBA 2K27,408823,13457,2358
2026-09-19T00:48:07Z,19619,Tibia,9596,13095,671
2026-09-19T00:48:07Z,1669431183,DJs,,12304,314
2026-09-19T00:48:07Z,771448419,Aion 2,117297,12026,588
2026-09-19T00:48:07Z,515024,Diablo IV,125165,12039,503
2026-09-19T00:48:07Z,511399,Super Mario Maker 2,115276,11751,20
2026-09-19T00:48:07Z,509659,ASMR,,11504,151
2026-09-19T00:48:07Z,509663,Special Events,,10763,136
2026-09-19T00:48:07Z,75101830,Marvel's Wolverine,168667,10404,1855
2026-09-19T00:48:07Z,779192097,Fire Emblem: Fortune's Weave,366896,9815,632
2026-09-19T00:48:07Z,902998079,Halloween: The Game,362096,9564,861
2026-09-19T00:48:07Z,493057,PUBG: BATTLEGROUNDS,27789,9563,558
2026-09-19T00:48:07Z,512953,ELDEN RING,119133,9181,486
2026-09-19T00:48:07Z,1661671460,Rehaunted,410924,8964,20
2026-09-19T00:48:07Z,509660,Art,,8346,577
2026-09-19T00:48:07Z,460630,Rainbow Six Siege,7360,8600,1502
2026-09-19T00:48:07Z,518184,Phasmophobia,132516,8521,485
2026-09-19T00:48:07Z,2132205352,Deadlock,301298,7851,394
2026-09-19T00:48:07Z,27284,Retro,,7593,347
2026-09-19T00:48:07Z,498592,I'm Only Sleeping,71001,7443,166
2026-09-19T00:48:07Z,499003,VRChat,33615,7263,251
2026-09-19T00:48:07Z,461221,MARVEL Contest of Champions,28107,7078,19
2026-09-19T00:48:07Z,491931,Escape from Tarkov,15536,7049,460
2026-09-19T00:48:07Z,31339,Project Zomboid,3189,7094,329
2026-09-19T00:48:07Z,23020,ROBLOX,17269,6480,2274
2026-09-19T00:48:07Z,66082,Games + Demos,,6588,910
2026-09-19T00:48:07Z,138585,Hearthstone,1279,6278,86
2026-09-19T00:48:07Z,490377,Sea of Thieves,11137,6267,275
2026-09-19T00:48:07Z,15631,Grand Theft Auto: Vice City,733,6048,13
2026-09-19T00:48:07Z,2012789438,Call of Duty: Black Ops 7,348220,5781,697
2026-09-19T00:48:07Z,417528,Albion Online,19698,5768,151
2026-09-19T00:48:07Z,464339927,ARC Raiders,185258,5644,758
2026-09-19T00:48:07Z,1294658629,R.E.P.O.,332780,5776,305
2026-09-19T00:48:07Z,263490,Rust,3277,5565,394
2026-09-19T00:48:07Z,1357871551,The Blood of Dawnwalker,282831,5527,341
2026-09-19T00:48:07Z,1763263,nanos world,152927,5533,37
2026-09-19T00:48:07Z,27546,World of Tanks,1184,5335,93
2026-09-19T00:48:07Z,24241,FINAL FANTASY XIV ONLINE,386,5077,547
2026-09-19T00:48:07Z,13332,Pokémon FireRed/LeafGreen,,5196,102
2026-09-19T00:48:07Z,417892,Z1: Battle Royale,18094,4275,111
2026-09-19T00:48:07Z,386821,Black Desert,6292,4621,194
2026-09-19T00:48:07Z,499634,Crypto,76760,4740,109
2026-09-19T00:48:07Z,272263131,"Animals, Aquariums, and Zoos",,4862,293
2026-09-19T00:48:07Z,327598602,Onimusha: Way of the Sword,325602,4447,436
2026-09-19T00:48:07Z,670138298,Madden NFL 27,400379,3982,899
2026-09-19T00:48:07Z,459931,Old School RuneScape,79824,4139,225
2026-09-19T00:48:07Z,23311496,Clive Barker's Hellraiser: Revival,356552,4093,60
2026-09-19T00:48:07Z,509511,Marbles on Stream,116975,3815,124
2026-09-19T00:48:07Z,65632,DayZ,2117,3506,239
2026-09-19T00:48:07Z,1081998272,PEAK,349524,3419,229
2026-09-19T00:48:07Z,965771331,Deltarune,171233,3706,75
2026-09-19T00:48:07Z,493959,Red Dead Redemption II,25076,3269,392
2026-09-19T00:48:07Z,1868360962,Five Nights at Freddy's,339271,3273,9
2026-09-19T00:48:07Z,417752,Talk Shows & Podcasts,,3387,331
2026-09-19T00:48:07Z,2124871354,RuneScape: Dragonwilds,337712,3293,530
2026-09-19T00:48:07Z,502829,R2 Online: Reign of Revolution,91269,3267,20
2026-09-19T00:48:07Z,957103328,Grand Theft Auto: Vice City - The Definitive Edition,178125,3198,12
2026-09-19T00:48:07Z,19357,Guild Wars 2,1183,3130,72
2026-09-19T00:48:07Z,1820839024,MECCHA CHAMELEON,405028,3062,81
2026-09-19T00:48:07Z,168648543,Battlefield 6,317407,3038,515
2026-09-19T00:48:07Z,518203,Sports,,2928,177
2026-09-19T00:48:07Z,500188,Hunt: Showdown 1896,7291,2904,296
2026-09-19T00:48:07Z,1135492840,Sonic Racing: CrossWorlds,325608,2842,18
2026-09-19T00:48:07Z,1230742965,TCG Card Shop Simulator,309862,2674,81
2026-09-19T00:48:07Z,116747788,"Pools, Hot Tubs, and Beaches",,2690,39
2026-09-19T00:48:07Z,513181,Genshin Impact,119277,2602,267
2026-09-19T00:48:07Z,1494,Call of Duty,621,2495,2000
2026-09-19T00:48:07Z,9618,Pokémon Trading Card Game,4567,2500,73
2026-09-19T00:48:07Z,1441208453,Once Human,204538,2291,569
2026-09-19T00:48:07Z,509577,Dungeons & Dragons,,2430,155
2026-09-19T00:48:07Z,488190,Poker,,2391,67
2026-09-19T00:48:07Z,2748,Magic: The Gathering,,2333,81
2026-09-19T00:48:07Z,1608785203,Trivia Murder Party 3,338920,2261,25
2026-09-19T05:18:22Z,509658,Just Chatting,,182060,3763
2026-09-19T05:18:22Z,32982,Grand Theft Auto V,1020,92532,2015
2026-09-19T05:18:22Z,18122,World of Warcraft,123,73919,1338
2026-09-19T05:18:22Z,66082,Games + Demos,,58009,772
2026-09-19T05:18:22Z,33214,Fortnite,1905,46227,4861
2026-09-19T05:18:22Z,743893402,WARDOGS,388285,43941,2021
2026-09-19T05:18:22Z,1217522406,Dawson Oaks Trailer Park,408337,41300,29
2026-09-19T05:18:22Z,516575,VALORANT,126459,39811,2370
2026-09-19T05:18:22Z,21779,League of Legends,115,35366,1825
2026-09-19T05:18:22Z,27471,Minecraft,135400,34612,2158
2026-09-19T05:18:22Z,1264310518,Marvel Rivals,294041,28184,1981
2026-09-19T05:18:22Z,123184772,EA Sports FC 27,408819,27821,1078
2026-09-19T05:18:22Z,26936,Music,,25750,530
2026-09-19T05:18:22Z,508455,Valheim,104967,24487,809
2026-09-19T05:18:22Z,491487,Dead by Daylight,18866,19882,1757
2026-09-19T05:18:22Z,509672,IRL,,19250,468
2026-09-19T05:18:22Z,515025,Overwatch,125174,16311,1575
2026-09-19T05:18:22Z,1267582829,Aniimo,348202,16207,1299
2026-09-19T05:18:22Z,498566,Slots,,16369,57
2026-09-19T05:18:22Z,602040818,NBA 2K27,408823,15438,2399
2026-09-19T05:18:22Z,509659,ASMR,,15281,177
2026-09-19T05:18:22Z,32399,Counter-Strike,,14016,825
2026-09-19T05:18:22Z,75101830,Marvel's Wolverine,168667,13731,1253
2026-09-19T05:18:22Z,499973,Always On,,14667,455
2026-09-19T05:18:22Z,29452,Virtual Casino,45517,11792,28
2026-09-19T05:18:22Z,511224,Apex Legends,114795,12972,2040
2026-09-19T05:18:22Z,512710,Call of Duty: Warzone,131800,12064,1758
2026-09-19T05:18:22Z,29595,Dota 2,,11144,426
