ts,game_id,game_name,igdb_id,viewers,channels
2026-09-21T00:20:25Z,33214,Fortnite,1905,339392,5154
2026-09-21T00:20:25Z,509658,Just Chatting,,203955,4396
2026-09-21T00:20:25Z,32982,Grand Theft Auto V,1020,149515,2692
2026-09-21T00:20:25Z,18122,World of Warcraft,123,143614,1599
2026-09-21T00:20:25Z,123184772,EA Sports FC 27,408819,70240,1346
2026-09-21T00:20:25Z,21779,League of Legends,115,49183,2175
2026-09-21T00:20:25Z,27471,Minecraft,135400,47083,2992
2026-09-21T00:20:25Z,743893402,WARDOGS,388285,40532,1812
2026-09-21T00:20:25Z,29452,Virtual Casino,45517,36420,30
2026-09-21T00:20:25Z,509672,IRL,,31419,489
2026-09-21T00:20:25Z,1264310518,Marvel Rivals,294041,33217,2024
2026-09-21T00:20:25Z,1267582829,Aniimo,348202,33079,1486
2026-09-21T00:20:25Z,29595,Dota 2,,33367,654
2026-09-21T00:20:25Z,498566,Slots,,31363,93
2026-09-21T00:20:25Z,32399,Counter-Strike,,30413,1120
2026-09-21T00:20:25Z,516575,VALORANT,126459,28656,2370
2026-09-21T00:20:25Z,26936,Music,,28535,500
2026-09-21T00:20:25Z,30921,Rocket League,11198,20613,954
2026-09-21T00:20:25Z,491487,Dead by Daylight,18866,19077,1658
2026-09-21T00:20:25Z,515025,Overwatch,125174,19363,1486
2026-09-21T00:20:25Z,499973,Always On,,17889,432
2026-09-21T00:20:25Z,498859,MORDHAU,27729,16719,3
2026-09-21T00:20:25Z,512710,Call of Duty: Warzone,131800,14840,1959
2026-09-21T00:20:25Z,493057,PUBG: BATTLEGROUNDS,27789,13612,554
2026-09-21T00:20:25Z,517497,Tony Hawk's Pro Skater 1+2,,12368,1
2026-09-21T00:20:25Z,19619,Tibia,9596,11945,571
2026-09-21T00:20:25Z,511224,Apex Legends,114795,11098,1635
2026-09-21T00:20:25Z,508455,Valheim,104967,10968,834
2026-09-21T00:20:25Z,515024,Diablo IV,125165,10982,417
2026-09-21T00:20:25Z,509663,Special Events,,11096,121
2026-09-21T00:20:25Z,1898040946,How to Fish,378170,10990,102
2026-09-21T00:20:25Z,509659,ASMR,,10814,158
2026-09-21T00:20:25Z,602040818,NBA 2K27,408823,9861,2208
2026-09-21T00:20:25Z,509660,Art,,9361,476
2026-09-21T00:20:25Z,27284,Retro,,9520,315
2026-09-21T00:20:25Z,488190,Poker,,9366,99
